lat,long,temp,temp_std,clouds,clouds_std
-80,-170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,-160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,-150,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-140,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-130,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-120,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-110,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-100,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-90,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-80,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-70,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-60,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-50,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-40,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-30,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-20,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,-10,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,0,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,10,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,20,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,30,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,40,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,50,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,60,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,70,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-80,80,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,90,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,100,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,110,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,120,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,130,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,140,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,150,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-80,170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,-170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,-160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,-150,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,-140,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,-130,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-120,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-110,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-100,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-90,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-80,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-70,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-60,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-50,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-40,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-30,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-20,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,-10,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,0,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-70,10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-70,20,17.450846994535652,3.748032786885245,39.76609289617484,36.151912568305995
-70,30,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-70,40,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-70,50,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-70,60,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-70,70,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-70,80,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-70,90,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-70,100,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-70,110,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-70,120,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,130,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,140,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,150,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-70,170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,-170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,-160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,-150,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,-140,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,-130,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-120,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-110,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-100,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-90,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-80,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-70,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-60,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-50,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-40,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-30,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-20,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-60,-10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-60,0,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-60,10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-60,20,17.450846994535652,3.748032786885245,39.76609289617484,36.151912568305995
-60,30,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-60,40,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-60,50,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-60,60,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-60,70,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-60,80,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-60,90,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-60,100,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-60,110,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-60,120,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-60,130,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-60,140,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-60,150,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-60,170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-50,-170,13.288551912568494,4.153306010928964,48.8252185792349,38.5289344262295
-50,-160,14.8230054644809,2.702021857923498,48.27920765027319,36.87631147540985
-50,-150,14.8230054644809,2.702021857923498,48.27920765027319,36.87631147540985
-50,-140,14.8230054644809,2.702021857923498,48.27920765027319,36.87631147540985
-50,-130,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-120,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-110,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-100,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-90,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-80,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-70,7.576502732240385,2.9566939890710366,48.74603825136614,32.37524590163938
-50,-60,14.169699453552141,4.568797814207654,21.96833333333334,31.777732240437143
-50,-50,14.169699453552141,4.568797814207654,21.96833333333334,31.777732240437143
-50,-40,15.755409836065496,3.96431693989071,39.09691256830602,38.0713661202186
-50,-30,15.755409836065496,3.96431693989071,39.09691256830602,38.0713661202186
-50,-20,15.755409836065496,3.96431693989071,39.09691256830602,38.0713661202186
-50,-10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-50,0,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-50,10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-50,20,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-50,30,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-50,40,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-50,50,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-50,60,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-50,70,24.806693989070823,2.4607650273224024,43.48262295081965,34.03281420765027
-50,80,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-50,90,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-50,100,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-50,110,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-50,120,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-50,130,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-50,140,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-50,150,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-50,160,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-50,170,11.551639344262412,3.9663114754098343,53.60330601092898,37.81013661202185
-40,-170,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-40,-160,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-40,-150,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-40,-140,14.8230054644809,2.702021857923498,48.27920765027319,36.87631147540985
-40,-130,14.8230054644809,2.702021857923498,48.27920765027319,36.87631147540985
-40,-120,11.405573770491856,3.6508196721311497,59.11379781420764,34.27677595628415
-40,-110,11.405573770491856,3.6508196721311497,59.11379781420764,34.27677595628415
-40,-100,11.669972677595581,4.5318852459016385,53.7516120218579,35.68019125683062
-40,-90,12.164098360655998,4.630901639344265,51.67491803278693,35.964016393442634
-40,-80,12.164098360655998,4.630901639344265,51.67491803278693,35.964016393442634
-40,-70,16.606612021857813,5.517513661202182,20.3524043715847,31.784644808743156
-40,-60,17.54065573770538,4.701366120218578,38.37355191256827,38.72592896174861
-40,-50,15.755409836065496,3.96431693989071,39.09691256830602,38.0713661202186
-40,-40,19.97617486338777,3.8751366120218584,45.082595628415326,37.85002732240436
-40,-30,19.97617486338777,3.8751366120218584,45.082595628415326,37.85002732240436
-40,-20,24.763688524590066,3.0645355191256836,40.66125683060112,35.00860655737704
-40,-10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-40,0,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-40,10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-40,20,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-40,30,19.201338797814515,3.417786885245902,34.91213114754098,35.24989071038251
-40,40,20.88393442622953,3.0436612021857905,39.24612021857924,35.958497267759554
-40,50,25.92122950819663,3.2145355191256857,18.731693989071054,26.674426229508196
-40,60,24.806693989070823,2.4607650273224024,43.48262295081965,34.03281420765027
-40,70,24.942896174863506,2.2895355191256836,50.59945355191254,26.400737704918047
-40,80,24.942896174863506,2.2895355191256836,50.59945355191254,26.400737704918047
-40,90,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-40,100,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-40,110,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-40,120,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-40,130,17.98945355191239,4.4138524590163914,33.43658469945354,33.23759562841528
-40,140,15.72188524590149,4.1869398907103825,59.42352459016396,34.65601092896173
-40,150,16.5759836065576,5.145983606557373,43.50887978142076,37.01150273224042
-40,160,18.644863387978262,3.8825956284153,41.281803278688514,36.68202185792353
-40,170,14.762295081967181,2.6127049180327857,45.81639344262291,37.01909836065573
-30,-170,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-30,-160,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-30,-150,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-30,-140,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-30,-130,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-30,-120,12.164098360655998,4.630901639344265,51.67491803278693,35.964016393442634
-30,-110,14.009180327868819,3.151912568306007,36.37120218579236,37.395901639344274
-30,-100,14.009180327868819,3.151912568306007,36.37120218579236,37.395901639344274
-30,-90,14.009180327868819,3.151912568306007,36.37120218579236,37.395901639344274
-30,-80,15.531366120218934,2.4694262295081963,37.99991803278687,38.98975409836064
-30,-70,15.578524590164136,2.5510655737704924,38.18341530054645,38.88005464480872
-30,-60,20.53021857923494,5.140218579234973,36.601666666666695,38.51112021857923
-30,-50,20.698087431694034,4.741775956284153,37.27609289617487,36.230437158469904
-30,-40,24.763688524590066,3.0645355191256836,40.66125683060112,35.00860655737704
-30,-30,24.763688524590066,3.0645355191256836,40.66125683060112,35.00860655737704
-30,-20,24.783032786885144,3.1540983606557385,46.43355191256835,34.724754098360656
-30,-10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-30,0,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-30,10,18.36407103825121,3.409890710382512,31.373934426229525,34.111775956284156
-30,20,16.785081967213046,6.494371584699455,32.078142076502765,35.1046174863388
-30,30,18.655491803278494,5.305054644808745,43.830956284153004,36.65407103825136
-30,40,22.666693989071007,3.4896721311475427,42.44043715846992,36.87964480874314
-30,50,25.92122950819663,3.2145355191256857,18.731693989071054,26.674426229508196
-30,60,24.942896174863506,2.2895355191256836,50.59945355191254,26.400737704918047
-30,70,24.942896174863506,2.2895355191256836,50.59945355191254,26.400737704918047
-30,80,24.942896174863506,2.2895355191256836,50.59945355191254,26.400737704918047
-30,90,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-30,100,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-30,110,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-30,120,19.96251366120225,4.619617486338798,25.723278688524573,31.265081967213106
-30,130,17.98945355191239,4.4138524590163914,33.43658469945354,33.23759562841528
-30,140,17.98945355191239,4.4138524590163914,33.43658469945354,33.23759562841528
-30,150,19.210546448087484,4.131229508196718,44.0642076502732,36.527868852459044
-30,160,21.65090163934468,3.5968306010928983,46.78245901639347,35.499071038251344
-30,170,17.107704918032937,2.9434153005464485,51.15226775956279,36.604071038251384
-20,-170,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-20,-160,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-20,-150,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-20,-140,16.210819672131265,3.079153005464481,46.83647540983605,38.679344262295054
-20,-130,26.54177595628414,3.3416939890710355,42.83412568306006,33.017021857923524
-20,-120,25.329890710382358,4.155382513661201,42.79620218579237,33.110327868852444
-20,-110,22.150983606557304,2.8272677595628415,35.642404371584675,36.45065573770493
-20,-100,20.27341530054673,1.9285519125683055,56.99338797814206,31.740218579234966
-20,-90,20.27341530054673,1.9285519125683055,56.99338797814206,31.740218579234966
-20,-80,20.535737704918063,3.7713934426229487,40.216065573770464,38.07890710382515
-20,-70,19.688251366120255,1.7299726775956277,41.187267759562836,34.7003825136612
-20,-60,25.17543715846972,4.365765027322404,55.398606557377065,29.219863387978144
-20,-50,25.04418032786873,4.688633879781424,36.225218579234976,33.65975409836066
-20,-40,25.4365573770491,2.881092896174864,41.41830601092893,31.975628415300545
-20,-30,25.726748633879936,2.3303551912568308,47.87366120218578,27.307486338797816
-20,-20,26.404125683060045,2.5059289617486344,52.960218579235,30.35071038251367
-20,-10,20.40325136612023,5.477650273224044,34.110409836065536,29.373524590163917
-20,0,20.40325136612023,5.477650273224044,34.110409836065536,29.373524590163917
-20,10,20.40325136612023,5.477650273224044,34.110409836065536,29.373524590163917
-20,20,20.921912568306254,6.031120218579233,23.011475409836063,27.524180327868862
-20,30,19.955710382513587,5.405601092896179,29.22926229508198,31.644207650273202
-20,40,26.028825136612113,3.402049180327868,37.55278688524588,32.07510928961747
-20,50,25.102103825136737,2.6237704918032785,53.449781420765035,26.78844262295084
-20,60,25.71800546448077,1.9565300546448117,50.181994535519095,26.597677595628415
-20,70,25.71800546448077,1.9565300546448117,50.181994535519095,26.597677595628415
-20,80,25.71800546448077,1.9565300546448117,50.181994535519095,26.597677595628415
-20,90,27.37177595628424,1.9627322404371594,63.33953551912565,31.90975409836064
-20,100,24.979371584699265,3.2238524590163937,65.42748633879783,30.241038251366138
-20,110,26.214808743169726,2.917841530054645,57.99371584699455,31.816557377049186
-20,120,28.531639344262373,2.523934426229508,39.04218579234974,29.556338797814213
-20,130,28.531639344262373,2.523934426229508,39.04218579234974,29.556338797814213
-20,140,25.797322404371698,3.007213114754096,52.891748633879764,30.124999999999964
-20,150,25.56505464480898,2.967322404371584,44.271038251366114,31.547049180327882
-20,160,21.60325136612022,3.8944808743169363,36.57153005464482,31.430628415300554
-20,170,21.65090163934468,3.5968306010928983,46.78245901639347,35.499071038251344
-10,-170,17.107704918032937,2.9434153005464485,51.15226775956279,36.604071038251384
-10,-160,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
-10,-150,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
-10,-140,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
-10,-130,26.54177595628414,3.3416939890710355,42.83412568306006,33.017021857923524
-10,-120,26.54177595628414,3.3416939890710355,42.83412568306006,33.017021857923524
-10,-110,28.077459016393732,2.554644808743171,42.72142076502731,28.88464480874316
-10,-100,25.329890710382358,4.155382513661201,42.79620218579237,33.110327868852444
-10,-90,25.329890710382358,4.155382513661201,42.79620218579237,33.110327868852444
-10,-80,20.571721311475244,2.0639890710382525,50.54060109289625,32.580245901639344
-10,-70,11.465081967213223,5.1486338797814195,51.45122950819668,27.85516393442623
-10,-60,27.835956284153042,3.4769398907103835,37.65281420765029,28.022622950819674
-10,-50,28.072868852459123,3.7734972677595646,34.111994535519145,25.7353825136612
-10,-40,28.44524590163911,3.7686338797814183,30.296994535519133,29.65248633879782
-10,-30,27.545163934426398,1.6353278688524602,55.23467213114756,26.8966393442623
-10,-20,27.545163934426398,1.6353278688524602,55.23467213114756,26.8966393442623
-10,-10,27.11366120218571,1.8137158469945347,57.54420765027321,29.87967213114754
-10,0,27.377240437158378,1.4397540983606563,59.87857923497266,30.417650273224044
-10,10,26.140710382513532,2.042185792349727,50.38603825136608,31.43931693989071
-10,20,26.120109289617517,4.167349726775959,52.81177595628415,31.95912568306014
-10,30,21.24950819672125,4.585765027322406,41.9734699453552,28.22464480874316
-10,40,27.188032786885344,1.8589617486338776,39.8630601092896,29.317240437158457
-10,50,28.043087431694403,3.0488797814207635,30.721857923497264,23.566584699453564
-10,60,25.71800546448077,1.9565300546448117,50.181994535519095,26.597677595628415
-10,70,29.74565573770525,1.3399180327868856,62.01713114754092,25.729398907103803
-10,80,29.74565573770525,1.3399180327868856,62.01713114754092,25.729398907103803
-10,90,27.37177595628424,1.9627322404371594,63.33953551912565,31.90975409836064
-10,100,27.37177595628424,1.9627322404371594,63.33953551912565,31.90975409836064
-10,110,26.23592896174864,3.274262295081966,59.786448087431744,32.32439890710385
-10,120,27.374672131147577,1.8663934426229511,51.93382513661202,33.30139344262298
-10,130,28.19885245901645,1.4363661202185787,45.92874316939889,34.520191256830614
-10,140,27.711065573770554,2.102021857923498,59.350983606557335,31.054535519125682
-10,150,27.711065573770554,2.102021857923498,59.350983606557335,31.054535519125682
-10,160,27.711065573770554,2.102021857923498,59.350983606557335,31.054535519125682
-10,170,27.711065573770554,2.102021857923498,59.350983606557335,31.054535519125682
0,-170,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
0,-160,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
0,-150,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
0,-140,25.452213114754045,2.2337978142076502,44.28002732240443,27.52087431693989
0,-130,24.60382513661193,5.127377049180331,26.316557377049193,29.888688524590133
0,-120,26.54177595628414,3.3416939890710355,42.83412568306006,33.017021857923524
0,-110,28.077459016393732,2.554644808743171,42.72142076502731,28.88464480874316
0,-100,27.681147540983602,3.4495081967213115,44.04874316939892,25.616338797814212
0,-90,25.86046448087444,2.0001912568306004,63.565874316939905,27.85234972677596
0,-80,22.64005464480897,2.7633879781420787,81.96972677595619,20.752049180327877
0,-70,26.366065573770868,4.647896174863388,55.81306010928965,28.707513661202192
0,-60,29.031311475410007,3.079699453551911,41.885382513661206,29.74784153005461
0,-50,29.180218579234634,2.9410655737704925,46.80464480874318,25.694480874316945
0,-40,28.765983606557256,3.057814207650273,40.084207650273214,28.22915300546447
0,-30,27.413169398907314,2.407267759562842,46.74131147540987,25.24704918032789
0,-20,27.60038251366126,1.84204918032787,57.364644808743215,27.637486338797792
0,-10,27.11366120218571,1.8137158469945347,57.54420765027321,29.87967213114754
0,0,27.613879781420906,1.5305464480874316,55.08092896174869,31.769426229508202
0,10,27.419617486338666,1.7449726775956271,57.19480874316937,28.36469945355191
0,20,26.37762295081933,3.42584699453552,60.85502732240435,32.83644808743168
0,30,19.860956284152962,3.8718579234972643,55.33204918032786,33.224316939890734
0,40,27.818169398907116,1.085846994535519,48.63636612021857,34.298306010928975
0,50,27.88510928961756,1.3806284153005473,49.32510928961748,32.465081967213095
0,60,29.74565573770525,1.3399180327868856,62.01713114754092,25.729398907103803
0,70,29.74565573770525,1.3399180327868856,62.01713114754092,25.729398907103803
